main,mid,sub,applicationNumber,link
26,04,09,4119680000084,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31f8361fb8184a44a7d1d7fd8448984e956ec85b01ac81dc372bf9d32f6a1110d
26,04,09,4119680000087,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31f8361fb8184a44a7d1d7fd8448984e956ec85b01ac81dc32d287eff9947ee1a
26,04,09,4119680000090,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31f8361fb8184a44a7d1d7fd8448984e923b7a7dd04972a039f876660c3764bcd
26,04,09,4119680000093,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31f8361fb8184a44a7d1d7fd8448984e923b7a7dd04972a036d64d05eb9a67ad0
26,04,09,4119680000096,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31f8361fb8184a44a7d1d7fd8448984e923b7a7dd04972a03a7d1a2e35f6d49b6
26,04,09,4119680000099,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31f8361fb8184a44a7d1d7fd8448984e923b7a7dd04972a03aa8a2d9c04208f9a
26,04,09,4119680000102,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31f8361fb8184a44a7d1d7fd8448984e90da0192bfe2a69c5f8d764aa26cd73cd
26,04,09,4119680000105,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31f8361fb8184a44a7d1d7fd8448984e90da0192bfe2a69c5dd5d5958cfbfda7e
26,04,09,4119680000108,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31f8361fb8184a44a7d1d7fd8448984e90da0192bfe2a69c522376011421a068b
27,05,19,4019680004741,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a720f4cde3a1d722d4b9231f5e67de39467
27,09,10,4019680004741,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a720f4cde3a1d722d4b9231f5e67de39467
27,09,20,4019680004741,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a720f4cde3a1d722d4b9231f5e67de39467
27,05,19,4019680004742,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a720f4cde3a1d722d4b298ca4859b321495
27,09,10,4019680004742,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a720f4cde3a1d722d4b298ca4859b321495
27,09,20,4019680004742,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a720f4cde3a1d722d4b298ca4859b321495
27,05,19,4019680004743,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a720f4cde3a1d722d4b1cc7fed87b990eb4
27,09,10,4019680004743,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a720f4cde3a1d722d4b1cc7fed87b990eb4
27,09,20,4019680004743,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a720f4cde3a1d722d4b1cc7fed87b990eb4
27,05,19,4019680004744,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a720f4cde3a1d722d4b1d2e382219300e1c
27,09,10,4019680004744,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a720f4cde3a1d722d4b1d2e382219300e1c
27,09,20,4019680004744,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a720f4cde3a1d722d4b1d2e382219300e1c
27,05,19,4019680004745,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a720f4cde3a1d722d4b40cdda51cefd2ffe
27,09,10,4019680004745,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a720f4cde3a1d722d4b40cdda51cefd2ffe
27,09,20,4019680004745,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a720f4cde3a1d722d4b40cdda51cefd2ffe
27,05,19,4019680004746,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a720f4cde3a1d722d4b64fecd34ad6592ee
27,09,10,4019680004746,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a720f4cde3a1d722d4b64fecd34ad6592ee
27,09,20,4019680004746,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a720f4cde3a1d722d4b64fecd34ad6592ee
27,05,19,4019680004747,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a720f4cde3a1d722d4b9df289512dbd9be2
27,09,10,4019680004747,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a720f4cde3a1d722d4b9df289512dbd9be2
27,09,20,4019680004747,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a720f4cde3a1d722d4b9df289512dbd9be2
27,05,19,4019680004748,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a720f4cde3a1d722d4bdd5a8dc88a330f17
27,09,10,4019680004748,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a720f4cde3a1d722d4bdd5a8dc88a330f17
27,09,20,4019680004748,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a720f4cde3a1d722d4bdd5a8dc88a330f17
24,13,04,4019680004808,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a725a3f42bb02ac9130ac6868edf44b2da6
26,11,25,4019680004808,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a725a3f42bb02ac9130ac6868edf44b2da6
28,03,03,4019680004817,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e290a6a47d48dfdf8c2ac8aa5ed5366c5401c01d5735f22560f9e1ec5f391923d0f
26,03,23,4019680004860,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a72a50b2856ac6d23c6ab91927aa3d24b28
26,04,12,4019680004860,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a72a50b2856ac6d23c6ab91927aa3d24b28
26,07,19,4019680004861,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a72a50b2856ac6d23c6cbdcac67fb4ab704
02,03,16,4019680004868,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e290a6a47d48dfdf8c2ac8aa5ed5366c540867cc088c175b5a62f683571c4f0caba877559b30a138b778d3603ab4c8b1d3e
26,01,04,4019680004868,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e290a6a47d48dfdf8c2ac8aa5ed5366c540867cc088c175b5a62f683571c4f0caba877559b30a138b778d3603ab4c8b1d3e
26,04,10,4019680004868,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e290a6a47d48dfdf8c2ac8aa5ed5366c540867cc088c175b5a62f683571c4f0caba877559b30a138b778d3603ab4c8b1d3e
26,01,07,4019680004870,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a728ae408cf5fbc4b408a58f6d5aaf500f8
26,01,18,4019680004870,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a728ae408cf5fbc4b408a58f6d5aaf500f8
27,09,13,4019680004870,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a728ae408cf5fbc4b408a58f6d5aaf500f8
26,01,07,4019680004871,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a728ae408cf5fbc4b40f897095648e99f78
26,01,18,4019680004871,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a728ae408cf5fbc4b40f897095648e99f78
27,09,13,4019680004871,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a728ae408cf5fbc4b40f897095648e99f78
26,01,07,4019680004872,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a728ae408cf5fbc4b4004d5a02f5709323a
26,01,18,4019680004872,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a728ae408cf5fbc4b4004d5a02f5709323a
27,09,13,4019680004872,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a728ae408cf5fbc4b4004d5a02f5709323a
05,03,06,4019680004904,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a724852e3238944b92154b9c0746561326d
27,05,01,4019680004904,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a724852e3238944b92154b9c0746561326d
05,03,06,4019680004905,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a724852e3238944b9214f6f8376ba153dff
27,05,01,4019680004905,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a724852e3238944b9214f6f8376ba153dff
05,03,06,4019680004906,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a724852e3238944b921fee2b786ade9e1c3
27,05,01,4019680004906,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a724852e3238944b921fee2b786ade9e1c3
05,03,06,4019680004907,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a724852e3238944b921f65808e1490c27e1
27,05,01,4019680004907,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a724852e3238944b921f65808e1490c27e1
05,03,06,4019680004908,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e290a6a47d48dfdf8c2ac8aa5ed5366c540fb5d97da015dbdc469ddb4e747e1751d
27,05,01,4019680004908,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e290a6a47d48dfdf8c2ac8aa5ed5366c540fb5d97da015dbdc469ddb4e747e1751d
26,01,06,4019680004912,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a72fea69af0c79c515ddffef4832760d33f
27,09,19,4019680004913,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a72fea69af0c79c515d6a973a878a403ac0
04,01,02,4019680004914,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a72fea69af0c79c515dcb4b1d7f983d7d58
04,01,02,4019680004915,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a72fea69af0c79c515d8fcfd4f195cd67cc
04,01,02,4019680004916,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a72fea69af0c79c515daa0c061cdb55e9f6
04,01,02,4019680004917,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a72fea69af0c79c515d4e49e64dac8d5416
04,01,02,4019680004918,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a72fea69af0c79c515d9d113258bb91a920
04,01,02,4019680004919,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a72fea69af0c79c515dd0a25a536b8fe017
04,01,02,4019680004935,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a7268ca15618b631c1612975bba49667379
01,05,02,4019680005314,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce6708b82caef294f195ea9202dfc0511cb9cc8b86e3df847b9b
09,05,15,4019680005314,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce6708b82caef294f195ea9202dfc0511cb9cc8b86e3df847b9b
04,01,02,4119680000112,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31f8361fb8184a44a7d1d7fd8448984e9f29bbc6e1b484fe6874616c9aab8ef85
26,01,14,4119680000112,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31f8361fb8184a44a7d1d7fd8448984e9f29bbc6e1b484fe6874616c9aab8ef85
27,09,13,4119680000112,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31f8361fb8184a44a7d1d7fd8448984e9f29bbc6e1b484fe6874616c9aab8ef85
27,09,20,4119680000112,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31f8361fb8184a44a7d1d7fd8448984e9f29bbc6e1b484fe6874616c9aab8ef85
03,02,13,4019680004955,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e290a6a47d48dfdf8c2ac8aa5ed5366c540ae9253cd427e62339928b1cafff43424
03,02,24,4019680004955,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e290a6a47d48dfdf8c2ac8aa5ed5366c540ae9253cd427e62339928b1cafff43424
26,04,15,4019680004955,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e290a6a47d48dfdf8c2ac8aa5ed5366c540ae9253cd427e62339928b1cafff43424
03,02,13,4019680004956,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a72bc0aacd1b3dcc020080bc004ed6c43a6
03,02,24,4019680004956,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a72bc0aacd1b3dcc020080bc004ed6c43a6
26,04,15,4019680004956,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a72bc0aacd1b3dcc020080bc004ed6c43a6
03,02,13,4019680004957,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a72bc0aacd1b3dcc020be9ff727098fde90
03,02,24,4019680004957,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a72bc0aacd1b3dcc020be9ff727098fde90
26,04,15,4019680004957,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a72bc0aacd1b3dcc020be9ff727098fde90
03,02,13,4019680004958,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e290a6a47d48dfdf8c2ac8aa5ed5366c540ae9253cd427e62335f76805e482a6077
03,02,24,4019680004958,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e290a6a47d48dfdf8c2ac8aa5ed5366c540ae9253cd427e62335f76805e482a6077
26,04,15,4019680004958,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e290a6a47d48dfdf8c2ac8aa5ed5366c540ae9253cd427e62335f76805e482a6077
03,02,13,4019680004959,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e290a6a47d48dfdf8c2ac8aa5ed5366c540ae9253cd427e62337a850da66dcbb933
03,02,24,4019680004959,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e290a6a47d48dfdf8c2ac8aa5ed5366c540ae9253cd427e62337a850da66dcbb933
26,04,15,4019680004959,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e290a6a47d48dfdf8c2ac8aa5ed5366c540ae9253cd427e62337a850da66dcbb933
03,02,13,4019680004960,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a72a61e807bef3c0a62d0e48891881edd3c
03,02,24,4019680004960,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a72a61e807bef3c0a62d0e48891881edd3c
26,04,15,4019680004960,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a72a61e807bef3c0a62d0e48891881edd3c
03,02,13,4019680004961,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e290a6a47d48dfdf8c2ac8aa5ed5366c5407d6f77e3406187ce469d6dc150a500f4
03,02,24,4019680004961,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e290a6a47d48dfdf8c2ac8aa5ed5366c5407d6f77e3406187ce469d6dc150a500f4
26,04,15,4019680004961,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e290a6a47d48dfdf8c2ac8aa5ed5366c5407d6f77e3406187ce469d6dc150a500f4
26,01,04,4019680004977,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a72404036fc67e76fc01764c814c348d551
26,01,24,4019680004977,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a72404036fc67e76fc01764c814c348d551
26,02,01,4019680004977,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a72404036fc67e76fc01764c814c348d551
26,04,18,4019680004992,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a72169f3df3ed9b0c7af07e03f7c6d985cd
27,05,01,4019680004992,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a72169f3df3ed9b0c7af07e03f7c6d985cd
26,04,18,4019680004993,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a72169f3df3ed9b0c7a534d0122bbb0e05f
27,05,01,4019680004993,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a72169f3df3ed9b0c7a534d0122bbb0e05f
26,04,18,4019680004994,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a72169f3df3ed9b0c7a284e1f5f3584a83f
27,05,01,4019680004994,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a72169f3df3ed9b0c7a284e1f5f3584a83f
26,04,18,4019680004995,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a72169f3df3ed9b0c7a0c4eb5d871c7cc85
27,05,01,4019680004995,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a72169f3df3ed9b0c7a0c4eb5d871c7cc85
26,04,18,4019680004996,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a72169f3df3ed9b0c7ab01c9573cfb74d01
27,05,01,4019680004996,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a72169f3df3ed9b0c7ab01c9573cfb74d01
26,04,18,4019680004997,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a72169f3df3ed9b0c7a0f3d7257f2ba7daf
27,05,01,4019680004997,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce67cf896dc8b7564a72169f3df3ed9b0c7a0f3d7257f2ba7daf
26,04,18,4019680004998,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e290a6a47d48dfdf8c2ac8aa5ed5366c540f1ef2ab0ab18b419cdd43dc5eb5a5b81
27,05,01,4019680004998,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e290a6a47d48dfdf8c2ac8aa5ed5366c540f1ef2ab0ab18b419cdd43dc5eb5a5b81
26,04,18,4019680004999,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e290a6a47d48dfdf8c2ac8aa5ed5366c540f1ef2ab0ab18b419a3a811a901921b76
27,05,01,4019680004999,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e290a6a47d48dfdf8c2ac8aa5ed5366c540f1ef2ab0ab18b419a3a811a901921b76
26,04,18,4019680005000,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce6708b82caef294f19501b24dcd43389c580fbb41689fc0785f
27,05,01,4019680005000,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce6708b82caef294f19501b24dcd43389c580fbb41689fc0785f
26,04,18,4019680005001,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce6708b82caef294f19501b24dcd43389c580f1d2d20aef7e021
27,05,01,4019680005001,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce6708b82caef294f19501b24dcd43389c580f1d2d20aef7e021
26,04,18,4019680005002,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce6708b82caef294f19501b24dcd43389c583a5cd9dab11d5719
27,05,01,4019680005002,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce6708b82caef294f19501b24dcd43389c583a5cd9dab11d5719
26,04,18,4019680005003,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c349bd15dcc0d8ce6708b82caef294f19501b24dcd43389c582db8aea157acea6d
